id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id,duration_minutes,return_pct,pnl_pct,entry_time,exit_time
1035,0,5573.243746339549,35709,0.18142,1.0110978804608521,35711,0.18159,1.0120453318977987,-1.0756917754808235,-0.001063884907948236,0,1,1035,2.0,-0.10638849079482361,-107.56917754808235,2025-03-28 10:26:00,2025-03-28 10:28:00
1036,0,5594.754592669296,35737,0.18054,1.0100769941603858,35738,0.18049,1.0097972564308813,-2.299611980224706,-0.0022766699900297572,0,1,1036,1.0,-0.2276669990029757,-229.9611980224706,2025-03-28 10:54:00,2025-03-28 10:55:00
1037,0,5587.618057590827,35742,0.18038,1.0078945452281687,35743,0.18047,1.0083974308534167,-1.5134063508984597,-0.001501552278523102,0,1,1037,1.0,-0.1501552278523102,-151.34063508984596,2025-03-28 10:59:00,2025-03-28 11:00:00
1038,0,5592.366758318684,35746,0.17997,1.006458245494514,35763,0.18031,1.008359650192442,-0.11341319785865811,-0.00011268544757455124,0,1,1038,17.0,-0.011268544757455125,-11.34131978586581,2025-03-28 11:03:00,2025-03-28 11:20:00
1039,0,5565.482859150265,35764,0.18082,1.0063506105914257,35806,0.18152,1.010246448592956,1.8792409422207,0.0018673819267780326,0,1,1039,42.0,0.18673819267780326,187.92409422206998,2025-03-28 11:21:00,2025-03-28 12:03:00
1040,0,5562.733024285499,35808,0.18123,1.0081341059911892,35811,0.18127,1.0083566153122323,-1.7939814003321093,-0.0017795067041880839,0,1,1040,3.0,-0.17795067041880838,-179.39814003321092,2025-03-28 12:05:00,2025-03-28 12:08:00
1041,0,5549.051807028152,35812,0.18137,1.0064315262405898,35817,0.18116,1.0052662253612201,-3.1769986310778453,-0.0031566962562717266,0,1,1041,5.0,-0.31566962562717266,-317.69986310778455,2025-03-28 12:09:00,2025-03-28 12:14:00
1042,0,5544.96238215483,35818,0.18096,1.0034163926745805,35823,0.18155,1.0066879204802095,1.2614234923164471,0.0012571286472148986,0,1,1042,5.0,0.12571286472148985,126.14234923164472,2025-03-28 12:15:00,2025-03-28 12:20:00
1043,0,5535.060869626867,35824,0.1815,1.0046135478371525,35886,0.18197,1.0072150264460011,0.5896500344414657,0.0005869421487604456,0,1,1043,62.0,0.05869421487604456,58.96500344414657,2025-03-28 12:21:00,2025-03-28 13:23:00
1044,0,5545.1710473993,35889,0.18127,1.0051731557620087,35890,0.18118,1.0046740903678053,-2.508912640395627,-0.0024960004413304266,0,1,1044,1.0,-0.24960004413304265,-250.89126403956269,2025-03-28 13:26:00,2025-03-28 13:27:00
1045,0,5539.9816023403,35895,0.18101,1.0027920698395292,35902,0.18147,1.0053404613766943,0.5402590058602172,0.0005387547649301056,0,1,1045,7.0,0.05387547649301056,54.02590058602173,2025-03-28 13:32:00,2025-03-28 13:39:00
1046,0,5533.032609947956,35905,0.18133,1.0033048031617682,35918,0.1788,0.9893062306586945,-15.991183536988824,-0.015938509899078964,0,1,1046,13.0,-1.5938509899078963,-1599.1183536988824,2025-03-28 13:42:00,2025-03-28 13:55:00
1047,0,5524.5910502607385,35938,0.17886,0.9881283552495006,35939,0.17864,0.9869129452185783,-3.19045133152541,-0.00322878228782271,0,1,1047,1.0,-0.322878228782271,-319.04513315254104,2025-03-28 14:15:00,2025-03-28 14:16:00
1048,0,5474.300941292307,35944,0.17995,0.9851004543854742,35946,0.17987,0.9846625103102472,-2.4077070399990563,-0.002444123367601984,0,1,1048,2.0,-0.24441233676019838,-240.77070399990563,2025-03-28 14:21:00,2025-03-28 14:23:00
1049,0,5465.247276506717,35948,0.17983,0.9828154177340593,35952,0.17984,0.982870070206968,-1.9110330151758714,-0.001944447533781669,0,1,1049,4.0,-0.1944447533781669,-191.10330151758714,2025-03-28 14:25:00,2025-03-28 14:29:00
1050,0,5440.338010411947,35953,0.18032,0.9810017500374215,35956,0.18036,0.9812193635578987,-1.7446075931788991,-0.001778393966282161,0,1,1050,3.0,-0.1778393966282161,-174.4607593178899,2025-03-28 14:30:00,2025-03-28 14:33:00
